0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/web-fonts/Roboto-Light.woff2 HTTP/1.1" 200 65512
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/web-fonts/Roboto-Black.woff2 HTTP/1.1" 200 66148
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/web-fonts/Roboto-Regular.woff2 HTTP/1.1" 200 65916
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/dropzone.js HTTP/1.1" 200 125344
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/mindmup-editabletable.js HTTP/1.1" 200 3883
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/jquery.dataTables.min.js HTTP/1.1" 200 82816
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/dataTables.buttons.min.js HTTP/1.1" 200 20379
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/dataTables.bootstrap.min.js HTTP/1.1" 200 1974
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/perfect-scrollbar.jquery.min.js HTTP/1.1" 200 25536
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/tether.min.js HTTP/1.1" 200 25137
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/alert.js HTTP/1.1" 200 5718
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/util.js HTTP/1.1" 200 6774
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/slick.min.js HTTP/1.1" 200 42864
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/button.js HTTP/1.1" 200 7807
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/carousel.js HTTP/1.1" 200 21367
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/dropdown.js HTTP/1.1" 200 19370
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/tab.js HTTP/1.1" 200 8441
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/modal.js HTTP/1.1" 200 21983
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/collapse.js HTTP/1.1" 200 14111
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/tooltip.js HTTP/1.1" 200 28140
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/plugins/popover.js HTTP/1.1" 200 8154
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/dataTables.bootstrap4.min.js HTTP/1.1" 200 2082
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/jquery.serializejson.js HTTP/1.1" 200 15695
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/declarations.js HTTP/1.1" 200 26811
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/demo_customizer.js?version=4.5.0 HTTP/1.1" 200 14320
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/jquery.validate.js HTTP/1.1" 200 63262
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/additional-methods.js HTTP/1.1" 200 62244
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:01 +0530] "GET /ionis/app/js/jquery.inputmask.js HTTP/1.1" 200 214111
